"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"395","slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?",FALSE,65909,NA,2016-12-23 21:23:00,FALSE,NA,"812408189492797442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17980,FALSE,FALSE,NA,NA
"396","The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......",FALSE,51749,NA,2016-12-23 21:17:42,FALSE,NA,"812406855469252608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18792,FALSE,FALSE,NA,NA
"397","As to the U.N., things will be different after Jan. 20th.",FALSE,98862,NA,2016-12-23 20:14:34,FALSE,NA,"812390964740427776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33850,FALSE,FALSE,NA,NA
"398","my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!",FALSE,64544,NA,2016-12-23 11:58:36,FALSE,NA,"812266152684650496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14563,FALSE,FALSE,NA,NA
"399","My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with...",FALSE,54228,NA,2016-12-23 11:53:05,FALSE,NA,"812264762981675008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15506,FALSE,FALSE,NA,NA
"400","The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",FALSE,120169,NA,2016-12-23 01:59:58,FALSE,NA,"812115501791006720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",31414,FALSE,FALSE,NA,NA
"401","Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",FALSE,62667,NA,2016-12-22 22:26:05,FALSE,NA,"812061677160202240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14948,FALSE,FALSE,NA,NA
"402","The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes",FALSE,72920,NA,2016-12-22 16:50:30,FALSE,NA,"811977223326625792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",21272,FALSE,FALSE,NA,NA
"403","Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.",FALSE,74053,NA,2016-12-22 16:41:52,FALSE,NA,"811975049431416832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19435,FALSE,FALSE,NA,NA
"404","The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1",FALSE,35744,NA,2016-12-22 13:37:04,FALSE,NA,"811928543366148096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10376,FALSE,FALSE,NA,NA
"405","I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!",FALSE,65934,NA,2016-12-22 03:39:33,FALSE,NA,"811778176120668160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13098,FALSE,FALSE,NA,NA
"406","I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!",FALSE,82544,NA,2016-12-21 13:29:38,FALSE,NA,"811564284706689024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",20364,FALSE,FALSE,NA,NA
"407","I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently",FALSE,54313,NA,2016-12-21 13:24:29,FALSE,NA,"811562990285848576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12048,FALSE,FALSE,NA,NA
"408","Campaigning to win the Electoral College is much more difficult &amp; sophisticated than the popular vote. Hillary focused on the wrong states!",FALSE,68702,NA,2016-12-21 13:15:14,FALSE,NA,"811560662853939200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16031,FALSE,FALSE,NA,NA
"409","Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!",FALSE,68325,NA,2016-12-20 20:27:57,FALSE,NA,"811307169043849216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15657,FALSE,FALSE,NA,NA
"410","especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",FALSE,42390,NA,2016-12-20 13:09:18,FALSE,NA,"811196778779463684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8931,FALSE,FALSE,NA,NA
"411","Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ...",FALSE,79002,NA,2016-12-20 13:03:59,FALSE,NA,"811195441710764032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18766,FALSE,FALSE,NA,NA
"412","""@mike_pence: Congratulations to @RealDonaldTrump; officially elected President of the United States today by the Electoral College!""",FALSE,74043,NA,2016-12-20 02:50:25,FALSE,NA,"811041034323054592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15409,FALSE,FALSE,NA,NA
"413","""@Franklin_Graham: Congratulations to President-elect @realDonaldTrump--the electoral votes are in and it's official."" Thank you Franklin!",FALSE,50065,NA,2016-12-20 02:46:01,FALSE,NA,"811039925571354624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10433,FALSE,FALSE,NA,NA
"414","We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",FALSE,223155,NA,2016-12-19 23:51:41,FALSE,NA,"810996052241293312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",59264,FALSE,FALSE,NA,NA
"415","Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",FALSE,114322,NA,2016-12-19 23:21:11,FALSE,NA,"810988379051610112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",39319,FALSE,FALSE,NA,NA
"416","If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned &amp; called terrible names!",FALSE,135293,NA,2016-12-18 21:54:40,FALSE,NA,"810604216771284992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",36434,FALSE,FALSE,NA,NA
"417","We should tell China that we don't want the drone they stole back.- let them keep it!",FALSE,65605,NA,2016-12-18 00:59:25,FALSE,NA,"810288321880555520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17971,FALSE,FALSE,NA,NA
"418","Thank you Alabama! From now on, it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase:… https://t.co/4UAazd7TmF",FALSE,54826,NA,2016-12-18 00:12:05,TRUE,NA,"810276411177107456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12969,FALSE,FALSE,NA,NA
"419","China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.",FALSE,60898,NA,2016-12-17 13:57:20,FALSE,NA,"810121703288410112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19381,FALSE,FALSE,NA,NA
"420","Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!",FALSE,40173,NA,2016-12-17 13:20:23,FALSE,NA,"810112407309844480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8225,FALSE,FALSE,NA,NA
"421","""@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain""  Thank you!",FALSE,35169,NA,2016-12-17 13:07:22,FALSE,NA,"810109131537481728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",7095,FALSE,FALSE,NA,NA
"422","Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!",FALSE,36019,NA,2016-12-17 13:05:02,FALSE,NA,"810108542921408512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",6408,FALSE,FALSE,NA,NA
"423","Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch:… https://t.co/3vgtzSJsFu",FALSE,43341,NA,2016-12-17 03:52:01,TRUE,NA,"809969373754654721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11063,FALSE,FALSE,NA,NA
"424","#ThankYouTour2016 

Tonight- Orlando, Florida 
Tickets: https://t.co/JwQeccp79N

Tomorrow- Mobile, Alabama
Tickets:… https://t.co/Cq5AwcuzT9",FALSE,27820,NA,2016-12-16 16:54:28,TRUE,NA,"809803893920165892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7041,FALSE,FALSE,NA,NA
"425","Well, we all did it, together! I hope the ""MOVEMENT"" fans will go to D.C. on Jan 20th for the swearing in. Let's set the all time record!",FALSE,70644,NA,2016-12-16 16:03:09,FALSE,NA,"809790978332786689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",18137,FALSE,FALSE,NA,NA
"426","Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?",FALSE,109250,NA,2016-12-16 11:09:19,FALSE,NA,"809717035353722880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",33471,FALSE,FALSE,NA,NA
"427","Thank you Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS… https://t.co/yB6u5FEfHq",FALSE,38159,NA,2016-12-16 01:32:56,TRUE,NA,"809571983428120577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8903,FALSE,FALSE,NA,NA
"428","Join me in Mobile, Alabama on Sat. at 3pm! #ThankYouTour2016 
Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C",FALSE,22275,NA,2016-12-15 22:27:16,FALSE,NA,"809525257371578369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5571,FALSE,FALSE,NA,NA
"429","If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?",FALSE,124027,NA,2016-12-15 14:24:29,FALSE,NA,"809403760099422208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",40643,FALSE,FALSE,NA,NA
"430","The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",FALSE,60801,NA,2016-12-15 13:28:54,FALSE,NA,"809389774066814976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13773,FALSE,FALSE,NA,NA
"431","Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",FALSE,57007,NA,2016-12-15 13:09:14,FALSE,NA,"809384826193276928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10713,FALSE,FALSE,NA,NA
"432","Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!",FALSE,37335,NA,2016-12-15 13:05:55,FALSE,NA,"809383989018497024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8907,FALSE,FALSE,NA,NA
"433",".@BillGates and @JimBrownNFL32 in my Trump Tower office yesterday- two great guys! https://t.co/4PjSOEU5y9",FALSE,57945,NA,2016-12-14 18:07:55,FALSE,NA,"809097603010981888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",14122,FALSE,FALSE,NA,NA
"434","Thank you Wisconsin! My Administration will be focused on three very important words: jobs, jobs, jobs! Watch:… https://t.co/iEGWZLuiFE",FALSE,42642,NA,2016-12-14 03:48:55,TRUE,NA,"808881429715316737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9682,FALSE,FALSE,NA,NA
"435","Join me this Saturday at Ladd–Peebles Stadium in Mobile, Alabama! 
#ThankYouTour2016 

Tickets:… https://t.co/1RFmKCMgyw",FALSE,23386,NA,2016-12-13 21:33:53,TRUE,NA,"808787048144453632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6249,FALSE,FALSE,NA,NA
"436","The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.",FALSE,58912,NA,2016-12-13 12:44:06,FALSE,NA,"808653723639697408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14647,FALSE,FALSE,NA,NA
"437","Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!",FALSE,77731,NA,2016-12-13 11:57:35,FALSE,NA,"808642018612310016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18224,FALSE,FALSE,NA,NA
"438","I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",FALSE,76955,NA,2016-12-13 11:43:38,FALSE,NA,"808638507161882624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",23110,FALSE,FALSE,NA,NA
"439","I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!",FALSE,46853,NA,2016-12-13 04:41:33,FALSE,NA,"808532286664822784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10459,FALSE,FALSE,NA,NA
"440","Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.",FALSE,42960,NA,2016-12-13 04:32:01,FALSE,NA,"808529888630239232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9688,FALSE,FALSE,NA,NA
"441","Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......",FALSE,55946,NA,2016-12-13 04:26:13,FALSE,NA,"808528428123254785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12078,FALSE,FALSE,NA,NA
"442","I will be making my announcement on the next Secretary of State tomorrow morning.",FALSE,63217,NA,2016-12-13 00:33:05,FALSE,NA,"808469755749339136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16665,FALSE,FALSE,NA,NA
"443","The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!",FALSE,104971,NA,2016-12-12 23:40:48,FALSE,NA,"808456602076545025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",29548,FALSE,FALSE,NA,NA
"444","#ThankYouTour2016 

Tue: West Allis, WI. 

Thur: Hershey, PA. 

Fri: Orlando, FL. 

Sat: Mobile, AL. 

Tickets:… https://t.co/OJ8S7iVzFx",FALSE,27042,NA,2016-12-12 22:25:52,TRUE,NA,"808437742904418304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7797,FALSE,FALSE,NA,NA
"445","The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.",FALSE,60183,NA,2016-12-12 13:26:13,FALSE,NA,"808301935728230404",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16325,FALSE,FALSE,NA,NA
"446","Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",FALSE,60022,NA,2016-12-12 13:21:20,FALSE,NA,"808300706914594816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15770,FALSE,FALSE,NA,NA
"447","Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!",FALSE,108176,NA,2016-12-12 13:17:54,FALSE,NA,"808299841147248640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",34259,FALSE,FALSE,NA,NA
"448","Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!",FALSE,71987,NA,2016-12-12 01:02:14,FALSE,NA,"808114703922843649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19913,FALSE,FALSE,NA,NA
"449","Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!",FALSE,27864,NA,2016-12-12 00:32:28,FALSE,NA,"808107215492091904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",5385,FALSE,FALSE,NA,NA
"450","Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!",FALSE,52435,NA,2016-12-11 15:29:10,FALSE,NA,"807970490635743237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12303,FALSE,FALSE,NA,NA
"451","I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!",FALSE,51096,NA,2016-12-11 13:51:47,FALSE,NA,"807945982633709570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9849,FALSE,FALSE,NA,NA
"452","Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!",FALSE,79192,NA,2016-12-11 13:12:06,FALSE,NA,"807935995316408322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13088,FALSE,FALSE,NA,NA
"453","I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!",FALSE,30174,NA,2016-12-11 12:56:18,FALSE,NA,"807932020236124160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",5634,FALSE,FALSE,NA,NA
"454","October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z",FALSE,27711,NA,2016-12-10 19:09:13,FALSE,NA,"807663477322027008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7233,FALSE,FALSE,NA,NA
"455","A very interesting read. Unfortunately, so much is true.
https://t.co/ER2BoM765M",FALSE,31487,NA,2016-12-10 14:14:23,FALSE,NA,"807589280071684096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12352,FALSE,FALSE,NA,NA
"456","Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!",FALSE,75013,NA,2016-12-10 14:11:49,FALSE,NA,"807588632877998081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25175,FALSE,FALSE,NA,NA
"457","As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",FALSE,106341,NA,2016-12-10 12:38:24,FALSE,NA,"807565127021109252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18621,FALSE,FALSE,NA,NA
"458","I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!",FALSE,49683,NA,2016-12-10 11:27:22,FALSE,NA,"807547249681166336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11252,FALSE,FALSE,NA,NA
"459",".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State"".",FALSE,30143,NA,2016-12-10 11:19:24,FALSE,NA,"807545243608420352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",7173,FALSE,FALSE,NA,NA
"460","Thank you Michigan. We are going to bring back your jobs &amp; together, we will MAKE AMERICA GREAT AGAIN!
Watch:… https://t.co/EyLOo26FqW",FALSE,38236,NA,2016-12-10 03:30:50,TRUE,NA,"807427326522884096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9131,FALSE,FALSE,NA,NA
"461","Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behal… https://t.co/sHXeyreEZI",FALSE,36404,NA,2016-12-09 22:13:21,TRUE,NA,"807347429062443009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9043,FALSE,FALSE,NA,NA
"462","Join me live in Louisiana! Tomorrow, we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL",FALSE,23034,NA,2016-12-09 19:42:30,FALSE,NA,"807309464705630208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5342,FALSE,FALSE,NA,NA
"463","THANK YOU IOWA!
#ThankYouTour2016 https://t.co/v6EB2OQMeO",FALSE,40699,NA,2016-12-09 03:02:04,FALSE,NA,"807057700857188355",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9403,FALSE,FALSE,NA,NA
"464","Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: https://t.co/2UTwAg5V87",FALSE,20637,NA,2016-12-08 23:12:11,FALSE,NA,"806999846674698240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5902,FALSE,FALSE,NA,NA
"465","On my way to Des Moines, Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016",FALSE,21854,NA,2016-12-08 22:55:24,FALSE,NA,"806995622117122048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4073,FALSE,FALSE,NA,NA
"466","Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.",FALSE,95315,NA,2016-12-08 21:15:52,FALSE,NA,"806970576359325696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20143,FALSE,FALSE,NA,NA
"467","The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!",FALSE,95329,NA,2016-12-04 18:58:43,FALSE,NA,"805486509914779649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",25503,FALSE,FALSE,NA,NA
"468","expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS",FALSE,58154,NA,2016-12-04 12:23:27,FALSE,NA,"805387038048612356",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14877,FALSE,FALSE,NA,NA
"469","these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...",FALSE,42182,NA,2016-12-04 12:21:01,FALSE,NA,"805386422807105536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10310,FALSE,FALSE,NA,NA
"470","wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....",FALSE,40434,NA,2016-12-04 12:05:35,FALSE,NA,"805382541343653888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9651,FALSE,FALSE,NA,NA
"471","without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......",FALSE,48446,NA,2016-12-04 11:57:41,FALSE,NA,"805380553008680961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12281,FALSE,FALSE,NA,NA
"472","fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......",FALSE,46305,NA,2016-12-04 11:49:06,FALSE,NA,"805378393537658880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11992,FALSE,FALSE,NA,NA
"473","The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,",FALSE,53387,NA,2016-12-04 11:41:47,FALSE,NA,"805376548882776064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13690,FALSE,FALSE,NA,NA
"474","Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",FALSE,115283,NA,2016-12-04 05:13:58,FALSE,NA,"805278955150471168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",27955,FALSE,FALSE,NA,NA
"475","Our great VPE, @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.",FALSE,39333,NA,2016-12-03 19:13:01,FALSE,NA,"805127720749383680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9220,FALSE,FALSE,NA,NA
"476","State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.",FALSE,39040,NA,2016-12-03 19:09:40,FALSE,NA,"805126876779913216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9795,FALSE,FALSE,NA,NA
"477","""@TigerWoods: Can’t wait to get back out there and mix it up with the boys. –TW #heroworldchallenge"" Great to have you back Tiger - Special!",FALSE,37890,NA,2016-12-03 16:37:27,FALSE,NA,"805088569765359616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9323,FALSE,FALSE,NA,NA
