"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hour"
"126","I inherited a total mess in Syria and Afghanistan, the “Endless Wars” of unlimited spending and death. During my ca… ",FALSE,135585,NA,2019-02-01 13:23:07,TRUE,NA,"1091326078323486722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29014,FALSE,FALSE,NA,NA,8
"127","This Witch Hunt must end! ",FALSE,84088,NA,2019-02-01 04:26:43,FALSE,NA,"1091191087702724609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21156,FALSE,FALSE,NA,NA,23
"128","Nellie Ohr, the wife of DOJ official Bruce Ohr, was long ago investigating for pay (GPS Fusion) members of my famil… ",FALSE,103120,NA,2019-02-01 03:16:58,TRUE,NA,"1091173536163602432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26191,FALSE,FALSE,NA,NA,22
"129","Just out: The big deal, very mysterious Don jr telephone calls, after the innocent Trump Tower meeting, that the me… ",FALSE,115072,NA,2019-02-01 03:03:56,TRUE,NA,"1091170257216159745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26692,FALSE,FALSE,NA,NA,22
"130","Our great U.S. Border Patrol Agents made the biggest Fentanyl bust in our Country’s history. Thanks, as always, for a job well done!",FALSE,146434,NA,2019-02-01 00:14:37,FALSE,NA,"1091127643720859649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30256,FALSE,FALSE,NA,NA,19
"131","Just concluded a great meeting with my Intel team in the Oval Office who told me that what they said on Tuesday at… ",FALSE,87142,NA,2019-01-31 21:40:01,TRUE,NA,"1091088740947320833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21186,FALSE,FALSE,NA,NA,16
"132","",FALSE,80928,NA,2019-01-31 19:19:19,FALSE,NA,"1091053331118784516",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21915,FALSE,FALSE,NA,NA,14
"133","Very sadly, Murder cases in Mexico in 2018 rose 33% from 2017, to 33,341. This is a big contributor to the Humanita… ",FALSE,90587,NA,2019-01-31 17:43:21,TRUE,NA,"1091029180521897984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21670,FALSE,FALSE,NA,NA,12
"134","Schumer and the Democrats are big fans of being weak and passive with Iran. They have no clue as to the danger they… ",FALSE,94581,NA,2019-01-31 15:08:03,TRUE,NA,"1090990097049313281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21310,FALSE,FALSE,NA,NA,10
"135","Looking for China to open their Markets not only to Financial Services, which they are now doing, but also to our M… ",FALSE,73283,NA,2019-01-31 14:56:15,TRUE,NA,"1090987128480301056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15742,FALSE,FALSE,NA,NA,9
"136","More troops being sent to the Southern Border to stop the attempted Invasion of Illegals, through large Caravans, i… ",FALSE,105079,NA,2019-01-31 14:52:17,TRUE,NA,"1090986128805687296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24875,FALSE,FALSE,NA,NA,9
"137","Democrats are becoming the Party of late term abortion, high taxes, Open Borders and Crime!",FALSE,144287,NA,2019-01-31 13:36:29,FALSE,NA,"1090967053689937921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43390,FALSE,FALSE,NA,NA,8
"138","Republicans on the Homeland Security Committee are wasting their time. Democrats, despite all of the evidence, proo… ",FALSE,104555,NA,2019-01-31 13:21:01,TRUE,NA,"1090963161942032385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25182,FALSE,FALSE,NA,NA,8
"139","....China’s representatives and I are trying to do a complete deal, leaving NOTHING unresolved on the table. All of… ",FALSE,61827,NA,2019-01-31 12:56:36,TRUE,NA,"1090957015038545920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13291,FALSE,FALSE,NA,NA,7
"140","....meeting with their top leaders and representatives today in the Oval Office. No final deal will be made until m… ",FALSE,68724,NA,2019-01-31 12:48:13,TRUE,NA,"1090954907593646081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13708,FALSE,FALSE,NA,NA,7
"141","China’s top trade negotiators are in the U.S. meeting with our representatives. Meetings are going well with good i… ",FALSE,67244,NA,2019-01-31 12:41:56,TRUE,NA,"1090953323895840768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14188,FALSE,FALSE,NA,NA,7
"142","With Murders up 33% in Mexico, a record, why wouldn’t any sane person want to build a Wall! Construction has starte… ",FALSE,71995,NA,2019-01-31 12:32:16,TRUE,NA,"1090950891207823362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16582,FALSE,FALSE,NA,NA,7
"143","Lets just call them WALLS from now on and stop playing political games! A WALL is a WALL!",FALSE,115749,NA,2019-01-31 12:16:49,FALSE,NA,"1090947003868213248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25220,FALSE,FALSE,NA,NA,7
"144","Large sections of WALL have already been built with much more either under construction or ready to go. Renovation… ",FALSE,97264,NA,2019-01-31 12:13:17,TRUE,NA,"1090946116496117760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19933,FALSE,FALSE,NA,NA,7
"145","So great to watch &amp; listen to all these people who write books &amp; talk about my presidential campaign and so many ot… ",FALSE,136662,NA,2019-01-31 12:04:57,TRUE,NA,"1090944017708261378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25578,FALSE,FALSE,NA,NA,7
"146","Spoke today with Venezuelan Interim President Juan Guaido to congratulate him on his historic assumption of the pre… ",FALSE,107067,NA,2019-01-30 21:58:38,TRUE,NA,"1090731036298878977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28876,FALSE,FALSE,NA,NA,16
"147","Dow just broke 25,000. Tremendous news!",FALSE,123371,NA,2019-01-30 21:54:12,FALSE,NA,"1090729920760893441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21688,FALSE,FALSE,NA,NA,16
"148","....a source of potential danger and conflict. They are testing Rockets (last week) and more, and are coming very c… ",FALSE,90043,NA,2019-01-30 13:56:00,TRUE,NA,"1090609577006112769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20910,FALSE,FALSE,NA,NA,8
"149","The Intelligence people seem to be extremely passive and naive when it comes to the dangers of Iran. They are wrong… ",FALSE,94422,NA,2019-01-30 13:50:55,TRUE,NA,"1090608298343190528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20765,FALSE,FALSE,NA,NA,8
"150","“Three separate caravans marching to our Border. The numbers are tremendous.” foxandfriends",FALSE,70279,NA,2019-01-30 11:54:21,FALSE,NA,"1090578963641131009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20385,FALSE,FALSE,NA,NA,6
"151","If the committee of Republicans and Democrats now meeting on Border Security is not discussing or contemplating a W… ",FALSE,113413,NA,2019-01-30 11:49:26,TRUE,NA,"1090577726459838464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25787,FALSE,FALSE,NA,NA,6
"152","...Time will tell what will happen with North Korea, but at the end of the previous administration, relationship wa… ",FALSE,98663,NA,2019-01-30 11:40:11,TRUE,NA,"1090575400298790912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18298,FALSE,FALSE,NA,NA,6
"153","....Fighting continues but the people of Afghanistan want peace in this never ending war. We will soon see if talks… ",FALSE,80094,NA,2019-01-30 11:34:31,TRUE,NA,"1090573972306038784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16554,FALSE,FALSE,NA,NA,6
"154","When I became President, ISIS was out of control in Syria &amp; running rampant. Since then tremendous progress made, e… ",FALSE,92883,NA,2019-01-30 11:25:02,TRUE,NA,"1090571586778923008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19495,FALSE,FALSE,NA,NA,6
"155","Maduro willing to negotiate with opposition in Venezuela following U.S. sanctions and the cutting off of oil revenu… ",FALSE,89148,NA,2019-01-30 11:02:54,TRUE,NA,"1090566017238093824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28589,FALSE,FALSE,NA,NA,6
"156","“Our economy, right now, is the Gold Standard throughout the World.” IngrahamAngle  So true, and not even close!",FALSE,99825,NA,2019-01-30 04:00:56,FALSE,NA,"1090459824196907008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19864,FALSE,FALSE,NA,NA,23
"157","A low level staffer that I hardly knew named Cliff Sims wrote yet another boring book based on made up stories and… ",FALSE,123629,NA,2019-01-29 13:45:55,TRUE,NA,"1090244651578204160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24139,FALSE,FALSE,NA,NA,8
"158","How does Da Nang Dick (Blumenthal) serve on the Senate Judiciary Committee when he defrauded the American people ab… ",FALSE,170779,NA,2019-01-29 02:46:02,TRUE,NA,"1090078588748087296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",41416,FALSE,FALSE,NA,NA,21
"159","Looking like Nick Sandman &amp; Covington Catholic students were treated unfairly with early judgements proving out to… ",FALSE,166425,NA,2019-01-22 02:46:23,TRUE,NA,"1087541961295314945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43930,FALSE,FALSE,NA,NA,21
"160","Democrats are kidding themselves (they don’t really believe it!) if they say you can stop Crime, Drugs, Human Traff… ",FALSE,161221,NA,2019-01-21 23:45:02,TRUE,NA,"1087496320712093697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36710,FALSE,FALSE,NA,NA,18
"161","Four people in Nevada viciously robbed and killed by an illegal immigrant who should not have been in our Country.… ",FALSE,153209,NA,2019-01-21 23:37:28,TRUE,NA,"1087494416347074561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",40437,FALSE,FALSE,NA,NA,18
"162","If Nancy Pelosi thinks that Walls are “immoral,” why isn’t she requesting that we take down all of the existing Wal… ",FALSE,128949,NA,2019-01-21 22:08:55,TRUE,NA,"1087472133230551040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29667,FALSE,FALSE,NA,NA,17
"163","China posts slowest economic numbers since 1990 due to U.S. trade tensions and new policies. Makes so much sense fo… ",FALSE,101037,NA,2019-01-21 21:57:59,TRUE,NA,"1087469381586771973",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20549,FALSE,FALSE,NA,NA,16
"164","Today, it was my great honor to visit the Martin Luther King Jr. Memorial with VP Mike Pence, in honor of MLKDay ",FALSE,98608,NA,2019-01-21 17:46:05,FALSE,NA,"1087405987479384066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19903,FALSE,FALSE,NA,NA,12
"165","Democrats campaigned on working within Washington and “getting things done!” How is that working out? 2020TAKEBACKTHEHOUSE",FALSE,93882,NA,2019-01-21 15:40:50,FALSE,NA,"1087374469222547461",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23871,FALSE,FALSE,NA,NA,10
"166","Today we celebrate Dr. Martin Luther King, Jr. for standing up for the self-evident truth Americans hold so dear, t… ",FALSE,101716,NA,2019-01-21 15:39:09,TRUE,NA,"1087374046805835776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23211,FALSE,FALSE,NA,NA,10
"167","Last year was the best year for American Manufacturing job growth since 1997, or 21 years. The previous administrat… ",FALSE,113550,NA,2019-01-21 15:22:36,TRUE,NA,"1087369882344349697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26931,FALSE,FALSE,NA,NA,10
"168","“No President in modern times has kept more promises than Donald Trump!” Thank you Bill Bennett SteveHiltonx",FALSE,100095,NA,2019-01-21 05:03:01,FALSE,NA,"1087213958950465536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19833,FALSE,FALSE,NA,NA,0
"169","Curt Schilling deserves to be in the Baseball Hall of Fame. Great record, especially when under pressure and when i… ",FALSE,78416,NA,2019-01-21 04:08:13,TRUE,NA,"1087200167802163200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14405,FALSE,FALSE,NA,NA,23
"170","Congratulations to Bob Kraft, Bill Belichick, Tom Brady and the entire New England Patriots team on a great game an… ",FALSE,124321,NA,2019-01-21 03:43:06,TRUE,NA,"1087193843756347393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22109,FALSE,FALSE,NA,NA,22
"171","To all of the great people who are working so hard for your Country and not getting paid I say, THANK YOU - YOU ARE… ",FALSE,190813,NA,2019-01-21 01:25:06,TRUE,NA,"1087159116538228736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",39650,FALSE,FALSE,NA,NA,20
"172","A truly great First Lady who doesn’t get the credit she deserves! ",FALSE,164393,NA,2019-01-21 00:50:08,FALSE,NA,"1087150318079610880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30151,FALSE,FALSE,NA,NA,19
"173","Thanks James! ",FALSE,94373,NA,2019-01-21 00:48:09,FALSE,NA,"1087149819280457728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20870,FALSE,FALSE,NA,NA,19
"174","Will do a fantastic job! ",FALSE,39488,NA,2019-01-21 00:37:50,FALSE,NA,"1087147220971995138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8108,FALSE,FALSE,NA,NA,19
"175","Will do a fantastic job! ",FALSE,39488,NA,2019-01-21 00:37:50,FALSE,NA,"1087147220971995138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8108,FALSE,FALSE,NA,NA,19
"176","",FALSE,91229,NA,2019-01-20 18:16:46,FALSE,NA,"1087051321511997440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26682,FALSE,FALSE,NA,NA,13
"177","The Media is not giving us credit for the tremendous progress we have made with North Korea. Think of where we were… ",FALSE,102571,NA,2019-01-20 18:16:22,TRUE,NA,"1087051223310712832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23411,FALSE,FALSE,NA,NA,13
"178","Thank you David! ",FALSE,73774,NA,2019-01-20 14:33:25,FALSE,NA,"1086995116496224256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17344,FALSE,FALSE,NA,NA,9
"179","Don’t forget, we are building and renovating big sections of Wall right now. Moving quickly, and will cost far less… ",FALSE,138368,NA,2019-01-20 14:20:57,TRUE,NA,"1086991976598245377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28550,FALSE,FALSE,NA,NA,9
"180","Wow, just heard that my poll numbers with Hispanics has gone up 19%, to 50%. That is because they know the Border i… ",FALSE,160760,NA,2019-01-20 14:03:26,TRUE,NA,"1086987568074424320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34492,FALSE,FALSE,NA,NA,9
"181","Nancy, I am still thinking about the State of the Union speech, there are so many options - including doing it as p… ",FALSE,101401,NA,2019-01-20 13:51:26,TRUE,NA,"1086984547856732161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21985,FALSE,FALSE,NA,NA,8
"182","Nancy Pelosi has behaved so irrationally &amp; has gone so far to the left that she has now officially become a Radical… ",FALSE,162643,NA,2019-01-20 13:35:46,TRUE,NA,"1086980606955794433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",41589,FALSE,FALSE,NA,NA,8
"183","No, Amnesty is not a part of my offer. It is a 3 year extension of DACA. Amnesty will be used only on a much bigger… ",FALSE,94558,NA,2019-01-20 13:23:28,TRUE,NA,"1086977510225727488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22773,FALSE,FALSE,NA,NA,8
"184","Nancy Pelosi and some of the Democrats turned down my offer yesterday before I even got up to speak. They don’t see… ",FALSE,124570,NA,2019-01-20 13:11:51,TRUE,NA,"1086974590310645760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29417,FALSE,FALSE,NA,NA,8
"185","Be careful and try staying in your house. Large parts of the Country are suffering from  tremendous amounts of snow… ",FALSE,127514,NA,2019-01-20 12:59:35,TRUE,NA,"1086971499725160448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28120,FALSE,FALSE,NA,NA,7
"186","Always heard that as President, “it’s all about the economy!” Well, we have one of the best economies in the histor… ",FALSE,109115,NA,2019-01-20 12:40:04,TRUE,NA,"1086966588752969728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23862,FALSE,FALSE,NA,NA,7
"187","",FALSE,98341,NA,2019-01-19 21:24:23,FALSE,NA,"1086736152059625473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27255,FALSE,FALSE,NA,NA,16
"188","I will be live from the White House at 4:00 P.M.",FALSE,111241,NA,2019-01-19 19:08:41,FALSE,NA,"1086701998479736832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21184,FALSE,FALSE,NA,NA,14
"189","Mexico is doing NOTHING to stop the Caravan which is now fully formed and heading to the United States. We stopped… ",FALSE,138920,NA,2019-01-19 14:09:37,TRUE,NA,"1086626739835625474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32567,FALSE,FALSE,NA,NA,9
"190","Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the wa… ",FALSE,167414,NA,2019-01-19 13:50:09,TRUE,NA,"1086621837902184448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35228,FALSE,FALSE,NA,NA,8
"191","The Economy is one of the best in our history, with unemployment at a 50 year low, and the Stock Market ready to ag… ",FALSE,116615,NA,2019-01-19 12:51:30,TRUE,NA,"1086607079308251136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26787,FALSE,FALSE,NA,NA,7
"192",".newtgingrich just stated that there has been no president since Abraham Lincoln who has been treated worse or mor… ",FALSE,149156,NA,2019-01-19 12:11:38,TRUE,NA,"1086597047229300737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30295,FALSE,FALSE,NA,NA,7
"193","Will be leaving for Dover to be with the families of 4 very special people who lost their lives in service to our Country!",FALSE,105631,NA,2019-01-19 11:29:21,FALSE,NA,"1086586403583074304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18350,FALSE,FALSE,NA,NA,6
"194","Fake News is truly the ENEMY OF THE PEOPLE!",FALSE,172085,NA,2019-01-19 03:24:49,FALSE,NA,"1086464467481833480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",45909,FALSE,FALSE,NA,NA,22
"195","Remember it was Buzzfeed that released the totally discredited “Dossier,” paid for by Crooked Hillary Clinton and t… ",FALSE,144094,NA,2019-01-19 03:02:50,TRUE,NA,"1086458937002680320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38038,FALSE,FALSE,NA,NA,22
"196","",FALSE,74241,NA,2019-01-19 02:14:44,FALSE,NA,"1086446833541570560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19674,FALSE,FALSE,NA,NA,21
"197","Just a son who loves his Dad. Nice! ",FALSE,114315,NA,2019-01-19 01:12:08,FALSE,NA,"1086431078280323072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28256,FALSE,FALSE,NA,NA,20
"198","I will be making a major announcement concerning the Humanitarian Crisis on our Southern Border, and the Shutdown,… ",FALSE,161517,NA,2019-01-18 22:51:00,TRUE,NA,"1086395559504764930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",41647,FALSE,FALSE,NA,NA,17
"199","",FALSE,76813,NA,2019-01-18 16:58:04,FALSE,NA,"1086306741044826114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20418,FALSE,FALSE,NA,NA,11
"200","AMERICA FIRST!",FALSE,158076,NA,2019-01-18 16:00:07,FALSE,NA,"1086292156673900544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35563,FALSE,FALSE,NA,NA,11
"201","MAKE AMERICA GREAT AGAIN!",FALSE,159284,NA,2019-01-18 15:59:35,FALSE,NA,"1086292025744474112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34450,FALSE,FALSE,NA,NA,10
"202","Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thi… ",FALSE,139896,NA,2019-01-18 15:58:37,TRUE,NA,"1086291782202257408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32379,FALSE,FALSE,NA,NA,10
"203","Kevin Corke, FoxNews “Don’t forget, Michael Cohen has already been convicted of perjury and fraud, and as recently… ",FALSE,83047,NA,2019-01-18 15:02:41,TRUE,NA,"1086277705916502017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20290,FALSE,FALSE,NA,NA,10
"204","Another big Caravan heading our way. Very hard to stop without a Wall!",FALSE,103659,NA,2019-01-18 14:13:56,FALSE,NA,"1086265436138807296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23504,FALSE,FALSE,NA,NA,9
"205","“It’s the Democrats keeping everything closed.” JimInhofe  So true!",FALSE,77509,NA,2019-01-18 14:08:24,FALSE,NA,"1086264044288438272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16475,FALSE,FALSE,NA,NA,9
"206","Why would Nancy Pelosi leave the Country with other Democrats on a seven day excursion when 800,000 great people ar… ",FALSE,109649,NA,2019-01-18 14:00:17,TRUE,NA,"1086262002815766533",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27775,FALSE,FALSE,NA,NA,9
"207","Border rancher: “We’ve found prayer rugs out here. It’s unreal.”  Washington Examiner   People coming across the So… ",FALSE,94831,NA,2019-01-18 13:22:53,TRUE,NA,"1086252588088082432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25638,FALSE,FALSE,NA,NA,8
"208","Gregg Jarrett: “Mueller’s prosecutors knew the “Dossier” was the product of bias and deception.” It was a Fake, jus… ",FALSE,118203,NA,2019-01-18 03:03:24,TRUE,NA,"1086096691613323265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28762,FALSE,FALSE,NA,NA,22
"209","“In 2018 alone, 20,000 illegal aliens with criminal records were apprehended trying to cross the Border, and there… ",FALSE,104162,NA,2019-01-18 02:42:41,TRUE,NA,"1086091478168993792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29594,FALSE,FALSE,NA,NA,21
"210","Thank you to Amy Kremer, Women for Trump Co-Founder, for doing such a great interview with Martha MacCallum...and b… ",FALSE,103036,NA,2019-01-18 01:36:01,TRUE,NA,"1086074701313536000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21569,FALSE,FALSE,NA,NA,20
"211","So funny to watch Schumer groveling. He called for the firing of bad cop James Comey many times - UNTIL I FIRED HIM!",FALSE,145915,NA,2019-01-17 15:04:29,FALSE,NA,"1085915768003256321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32091,FALSE,FALSE,NA,NA,10
"212","The Left has become totally unhinged. They no longer care what is Right for our Countrty!",FALSE,194600,NA,2019-01-17 14:04:35,FALSE,NA,"1085900696539615232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43124,FALSE,FALSE,NA,NA,9
"213","It is becoming more and more obvious that the Radical Democrats are a Party of open borders and crime. They want no… ",FALSE,178175,NA,2019-01-16 12:49:21,TRUE,NA,"1085519375224983552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42703,FALSE,FALSE,NA,NA,7
